#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
CBA,20130304,00:00:00.000,ENTER,68.080,76,0,5174.08,,0,,6237159762180752159,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.100,400,0,27240,,0,,6235558873248417906,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.100,150,0,10215,,0,,6236363166004151900,A,,,,,638
CBA,20130304,00:00:00.000,ENTER,68.100,300,0,20430,,0,,6236363166004538767,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.100,200,0,13620,,0,,6236759814823859229,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.100,500,0,34050,,0,,6239925033924877825,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.100,425,0,28942.5,,0,,6239925033925493007,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.150,300,0,20445,,0,,6239925033922313000,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.180,1489,0,101520.02,,0,,6239528659983436725,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.200,300,0,20460,,0,,6239528659982350688,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,68.200,22,0,1500.4,,0,,6239925033922312190,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.200,760,0,51832,,0,,6239925033923445154,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,68.250,196,0,13377,,0,,6239925033925475174,A,,,,,678
CBA,20130304,00:00:00.000,ENTER,68.260,1500,0,102390,,0,,6239528659983416289,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,68.270,1000,0,68270,,0,,6239528659983411861,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,68.300,1100,0,75130,,0,,6239925033922312184,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,68.300,1000,0,68300,,0,,6239925033922345973,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.340,250,0,17085,,0,,6239134485064487000,A,,,,,266
CBA,20130304,00:00:00.000,ENTER,68.340,30,0,2050.2,,0,,6239925033922313073,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.350,260,0,17771,,0,,6236759814823858430,A,,,,,122
